"GEOID","med_income","x","y","areas","adjusted_rate"
22037,45520,-91.0455726078869,30.8450845408267,0.00310726386161599,81.2357730737821
22109,47826,-90.8662998301387,29.4147059483498,0.0101294374385246,80.5272371750136
22123,31926,-91.4568878183865,32.7883793161639,0.00245597235193567,90.4896720024216
24029,58147,-76.0401296830366,39.2545319130346,0.00205220661867436,87.152667732449
24047,56773,-75.3342691430093,38.2126566806411,0.0039781722640468,85.674982712624
25027,65313,-71.9074019971508,42.3510403149386,0.0107377976047726,82.5592731371913
26089,56189,-85.8119319147373,44.9383973084269,0.00255813506470152,83.6559525035287
26141,41213,-83.9172672451947,45.3402584251833,0.00465800406741024,84.9137294422075
27173,53041,-95.8682293486922,44.7165652127105,0.00518796362033581,80.7267846817142
28057,35004,-88.3613140782094,34.2798940044618,0.0036817157228588,86.2576732792733
28109,40976,-89.5897701393835,30.7685811242941,0.0055788797662151,76.5350367554063
29027,47744,-91.9261930275851,38.8353740950688,0.00576636448913072,78.5683466120809
30033,39732,-106.993546843106,47.2775050407703,0.0329303842654056,79.1700633422476
30063,46164,-113.924712935504,47.0359958675101,0.0177829581114827,79.8488553476679
31007,48897,-103.710614221453,41.5460820181557,0.00507304283584842,75.8752517623224
32031,52870,-119.664505812901,40.6568452251749,0.0444928097998821,71.9686146114466
34031,59739,-74.3007024286399,41.0342748131533,0.00134696758381778,71.2349268229411
35017,38311,-108.382064758116,32.738128314362,0.0270382265093669,75.2349705818933
36009,42601,-78.6788990266306,42.2484756153459,0.0089936567826541,77.2517146136465
36061,72871,-73.9675929159675,40.7779789534387,0.000218318950665522,61.5698399315173
37015,30027,-76.9784696939963,36.0660670845665,0.00483103456237479,93.0496497623901
37101,50512,-78.365702438662,35.5174978471105,0.00541787560001055,86.1263437484713
37125,50998,-79.481203001141,35.3106212458648,0.00480736786457262,89.935299208725
37131,30429,-77.3966217211158,36.4176893723475,0.00374960296921939,89.0675474103867
38097,54960,-97.1615679560982,47.4540267337599,0.00585776914216682,77.6975670357092
40003,50156,-98.3239965402967,36.7307967024695,0.00600167141927123,83.2667206280798
40113,45443,-96.3982688565069,36.6288711435485,0.0156868031736755,81.7139578203385
40133,36068,-96.6155780342064,35.1672410429474,0.00436211659060965,77.115108209264
41015,40884,-124.156375723916,42.4566899741256,0.0111191699190842,66.7389755244005
42101,38253,-75.1340775442334,40.0075866986607,0.0009710634508073,74.766259257746
45027,33162,-80.2166374251851,33.6657150501354,0.00473949798674532,83.7822787521236
45047,37060,-82.1258482233419,34.1537265580597,0.0031533691801146,85.4268497395019
45057,44016,-80.7053204184277,34.6865754816831,0.00378126936292373,84.6490690115156
45087,34033,-81.6193503600444,34.6891808503683,0.00351491525507475,87.4982545844323
47025,34899,-83.6603771582223,36.4859068468345,0.00300678737414741,83.0902181681678
47053,38457,-88.9325032559652,35.9965340321529,0.00411082663222156,84.0413300821094
47079,38234,-88.3013247302252,36.3317262744702,0.00403959769120784,85.5590234623728
47105,51107,-84.3118995988234,35.7347741587483,0.00168458389635387,88.7006885679791
48089,46618,-96.5262394280016,29.6207079387494,0.00663875706842936,85.2039421696252
48135,57150,-102.542877023159,31.8691659687141,0.00614567905866915,71.0543458779068
48175,51226,-97.4264800049839,28.6570418532071,0.00586016280308077,81.2969801608545
48323,33747,-100.31421545325,28.7420460163942,0.00880633310926449,74.5430433072326
48379,48448,-95.79334927764,32.8703361912796,0.0017639709256792,83.4203608038557
48391,44240,-97.1658190486486,28.3252561476431,0.00535804989405493,81.7375404876274
48411,39040,-98.817430982418,31.155089975432,0.0077602761017972,82.6358362908948
49007,46900,-110.58872574144,39.6485350668591,0.0101023189019755,83.6533727894554
49019,41312,-109.569886991385,38.981362248538,0.0250767022792052,71.6817373604083
51029,40331,-78.5288395533096,37.5721487845587,0.00397365745488531,86.7711650299978
51061,91609,-77.8090220042159,38.738366320617,0.0044331669097495,82.4743676485622
51141,33982,-80.2844846945603,36.6782944466549,0.00330872941170425,84.7366041265521
51167,35045,-82.0958652293749,36.9337643311326,0.00324575199568876,85.1770907843984
51193,47911,-76.8040318585338,38.1119943495335,0.00165976570121399,84.7566193787665
53045,50406,-123.192806135776,47.3481948899217,0.00680462744285475,63.9405440060969
53073,53145,-121.719808837449,48.8271673139048,0.014713546456951,81.8902078361828
54025,39746,-80.4529676015607,37.9468894044538,0.00697260414973811,84.3175759772783
12029,36292,-83.1588145950962,29.608094249913,0.00491030613131809,75.4772763351877
12057,50579,-82.309197411671,27.9289531808161,0.00739760628383622,76.1588330182801
12089,54116,-81.8017181228363,30.6105835783289,0.00456823932458673,86.7297587408159
13025,37206,-81.9820093900183,31.1968699999178,0.00304883670680856,76.4134457099243
13201,33983,-84.7308030619062,31.1640272686631,0.00193250993201642,77.4692001865021
13265,26306,-82.8787690338212,33.5661204936258,0.00133129209518392,72.2259192557386
13289,30468,-83.4270585716007,32.6671229826222,0.00247123494693823,82.7294142195447
16059,34329,-113.929884470943,44.9422895774773,0.0310447536170446,76.0434655414472
16087,34775,-116.784451359851,44.4521010190841,0.0100138653132697,68.0902700513907
18053,40294,-85.654713170775,40.5157705886757,0.00282267356993833,80.3666465157291
36017,45668,-75.6116225128924,42.4932398992671,0.006110470030106,78.6441975608633
37019,46859,-78.2377636086842,34.0710738205694,0.00608078776649044,87.1288436087093
37047,34949,-78.6550773913686,34.2654621522781,0.00649549196598439,89.4139599678805
37147,41119,-77.3745733575051,35.5934192586611,0.0044591692126368,87.3750872665236
37173,33931,-83.492875555455,35.486705066288,0.00368073771835232,76.5566079058291
39167,43509,-81.4955255427475,39.4553911530636,0.00435412976180098,84.8854073512141
40023,30617,-95.5521609667853,34.0267280186943,0.00544755549138484,84.3641217159105
27051,50174,-96.0121550338176,45.9339609048911,0.00390900160598074,57.0864778782134
27137,48331,-92.4697290057525,47.5992675449121,0.0457890526831796,79.2212864363981
28021,23259,-90.9118080244075,31.9736468214863,0.00341508020652112,88.2545117774886
28053,23216,-90.5267018260235,33.1286283237182,0.00293674977768273,90.7084951932041
28137,42880,-89.9447972212729,34.6503928258813,0.00279947256972343,83.2461478567641
30003,41622,-107.48915860047,45.4233738870667,0.0340722929906662,79.6747162243327
30061,36031,-114.996751300722,47.1469170473261,0.00831005631224463,75.1591066112898
30089,32257,-115.129894255932,47.6746961549144,0.0189446118792182,77.5393810657779
31009,48875,-99.9768097138776,41.9127573480158,0.00485671479300544,81.3493261771016
32003,51575,-115.013682563225,36.2139276953868,0.0548874986215684,71.0048588808345
32033,57122,-114.900766514723,39.4410500094565,0.0605337718101991,78.383672937165
34035,100667,-74.6163914896349,40.5633891770878,0.00207321313424404,76.5208203657439
50027,52965,-72.5862089004334,43.5794667855184,0.00663985646222509,74.9026078319465
51027,29679,-82.036064063023,37.2665423576378,0.00343014042594281,87.6727758316259
51057,42760,-76.9512155233566,37.9433221954727,0.00181890590164225,86.2332269148063
51119,54654,-76.5695839817028,37.6302700785451,0.000950428506983275,87.8472406819779
51149,61857,-77.2242641914517,37.1865249515489,0.00191868024048967,83.8004728769243
53067,61677,-122.83250649282,46.9255844507252,0.005161323226245,73.4987373152353
54109,33730,-81.5491092777181,37.6095977919604,0.00341578822913619,82.1730884277709
5057,32122,-93.6684662981528,33.7351599055048,0.00504990011653624,81.8104135308673
6071,53433,-116.176630521499,34.8417227720258,0.136948685153054,65.1432012807854
10003,65476,-75.6481028234573,39.58107275803,0.00303987554991033,83.382060318661
41003,49802,-123.429558332765,44.491558605509,0.00461233843788231,83.194330376408
42055,53916,-77.721369948626,39.9272136553022,0.00525833612713747,85.3275311832179
44007,49743,-71.5800478369431,41.8721083669659,0.00294212762849408,79.1341904528911
45031,35409,-79.957757440509,34.332328140935,0.0038606319796206,85.0277060639294
45065,38712,-82.3096758024704,33.8995042724036,0.00268326627271435,84.9956462541182
47055,41093,-87.034746831576,35.2020105145203,0.00416178226066798,87.3258779153303
47117,42661,-86.765061337097,35.4687079097834,0.00256208018604991,83.8102639731826
47147,53151,-86.8706132135775,36.5254888768733,0.00324473214252903,83.038719601051
48015,53687,-96.2776824703487,29.8869226803884,0.00447578587443111,83.0844929952257
48043,38395,-103.251660368123,29.8108608298592,0.0422253921888552,75.3912128296039
48071,70544,-94.6109359140368,29.7385971827047,0.00434477439528306,75.0522516471822
48173,67303,-101.520774554867,31.8694104437146,0.00614137516169507,71.8099036245783
48277,40748,-95.5711439358549,33.6671578628236,0.00635734453515017,82.506818077755
48387,31563,-95.0501394055517,33.6206033970994,0.00720407745908251,85.1318817994451
21203,31555,-84.3160167714851,37.365000506921,0.00216768101926439,81.8650320147959
30009,49767,-109.027908999222,45.2275983206871,0.0140116592996183,57.4942972958696
1033,40576,-87.8048794154456,34.7005711046273,0.00424664517195582,87.0624978275883
2050,51012,-159.915202667127,60.9402518151164,0.287052598988791,69.5614667578247
4007,39751,-110.810142865069,33.7991998911549,0.0326742204946491,75.584324028531
5039,34084,-92.6543871365729,33.9697879672286,0.00455083296658779,56.6902909234788
6015,40847,-123.897153484686,41.742829814578,0.00690401126024152,80.3995397780149
8043,40423,-105.439577217701,38.4730990482035,0.0104386407640415,77.8470052106834
8107,64963,-106.990827466444,40.4841382881776,0.0161114669231623,81.6189682739384
12013,34510,-85.1972652485497,30.4059505942323,0.00391688099856381,83.9819802566458
12069,46403,-81.7116145520057,28.7611992757081,0.00788868545672066,86.7654767520467
12103,45819,-82.7255762611431,27.9194482009752,0.00224064712644303,76.5030978943274
12129,50340,-84.4006654240697,30.1673628166652,0.00429945009161858,73.3251055553487
13033,33641,-82.000949704824,33.061093434034,0.00568754949175188,78.4204866367811
16003,39565,-116.453428135065,44.8890279410007,0.00930790689418749,78.494103804679
16035,38837,-115.657368451138,46.6742553200875,0.0169080864274453,42.112477391608
17153,31980,-89.1266437407728,37.2228575196862,0.00138394893750775,83.6634784477436
18071,47000,-86.0375014378237,38.9064099517363,0.00349720742928439,84.6285670896136
18113,49331,-85.4174833604781,41.3985977161139,0.00283896409665685,79.7372047656624
21003,41326,-86.1904035489434,36.7512326073088,0.00239687836596662,83.5218640184181
21107,42346,-87.540895397229,37.3087712903362,0.00377409851639997,83.3691522703304
21235,31014,-84.1450847182025,36.7580110756828,0.00303015137364668,79.6768643047638
13215,42306,-84.8770497854749,32.5100267394934,0.00150642572902218,82.3469800628775
13263,34078,-84.5330289046775,32.6994538870026,0.00268988011618467,86.4749356514346
13301,29176,-82.6767109683592,33.4089115468985,0.00195309104500658,69.1844625844677
16013,60088,-113.976505891594,43.4119163857408,0.0180638685823067,76.1097183799181
16031,45695,-113.600714804323,42.2839554994149,0.0175460092616446,54.287820657011
17125,41567,-89.9169815754909,40.2396568652494,0.00383319797093824,80.3330839663778
18007,47046,-87.310935583503,40.6062404198439,0.0027647572915339,86.1842169444585
18051,48303,-87.5846604473877,38.3118929408447,0.00339691246644834,84.4985782782722
20083,54856,-99.8979266629692,38.0875046616868,0.00585592878048668,85.118880662548
20203,57171,-101.347380086663,38.4819335610528,0.0048903405039158,88.8960990141383
21079,44243,-84.5375125441242,37.6395482877752,0.00159246395326779,80.7683932925239
21123,38578,-85.697959219952,37.5457670605774,0.00179468622194068,82.6263942206447
21209,63027,-84.5839211795981,38.2914933773806,0.00194290294315134,81.7132049180064
22065,23854,-91.2426132997736,32.3644004838718,0.00443535989871624,86.2367695735819
22105,41302,-90.4055501950107,30.6262539535254,0.00575388194459848,81.7004325378107
23025,40066,-69.957432278695,45.5094124618985,0.0278200031113398,64.0010208017515
24037,86987,-76.6055784643951,38.3023417760261,0.00273626780379706,83.7779739248998
29227,45952,-94.4221075963459,40.4791193528628,0.00181504766095489,59.8336846211218
30043,60842,-112.093784616271,46.1479168797148,0.0112735808571839,75.1961786082517
30081,39480,-114.121082183366,46.0802307894643,0.0163023550513315,79.9514800645467
33009,55762,-71.8212012004518,43.9401865683737,0.0118943649664075,77.3979447655901
34027,100214,-74.544534092763,40.8619776165663,0.00327598324328486,76.3350427022313
36075,47860,-76.1416916656398,43.4268550376189,0.0069232909406935,79.3394048943379
37145,42105,-78.9717323619384,36.3900191659253,0.00275057256148923,85.6662464566632
37193,33232,-81.1629752019538,36.2061924147899,0.00515357760498158,84.7668587677826
39021,50974,-83.7694552837703,40.1377110957225,0.00292452347378604,77.1772724148627
40141,37759,-98.9240644290454,34.372776255321,0.00598926737022512,79.6557879616068
41031,46366,-121.175879708435,44.6299005075188,0.0121748612295584,79.3782501158246
41047,48432,-122.583426893867,44.903620492646,0.00809774309676844,77.6383581261357
45029,32804,-80.6665938178214,32.8634314548572,0.00733081079853377,84.4129548410174
45071,40127,-81.6001378406078,34.2897754635712,0.00440927773768397,84.6360563592143
46085,43030,-99.8467513948143,43.8957461793742,0.0116015624987868,63.8013593582579
47057,35391,-83.5097512906858,36.2762533782891,0.00205992568428882,81.526637913037
47145,40854,-84.5233626383794,35.8478253729925,0.00268962499458133,86.0651341150364
47183,37037,-88.7178252942004,36.2981616414611,0.00396066606018646,82.8706301241314
48041,39808,-96.3023233175509,30.6606280212034,0.00403050149968652,82.8950109825299
48079,39113,-102.8285129491,33.60409943799,0.0052819572945057,83.439706125706
48419,37756,-94.1448215494463,31.7924219096898,0.00568932519407118,78.9620688671811
48495,55756,-103.048344663777,31.8499991737203,0.00572920951308842,76.9431145031775
49023,54761,-112.783946974256,39.7046973452252,0.023162472766851,82.5224989216974
51021,45294,-81.1304102001854,37.1339721112937,0.0024425480150631,86.009337323992
51103,50374,-76.4631624322102,37.7344986635245,0.000975366980859241,87.1992393424013
51157,57210,-78.1593029892053,38.6846805111522,0.00181778947779521,82.1953258683228
53019,38125,-118.516650012913,48.4684605417818,0.015326820749421,77.678453197697
53075,36631,-117.523068857256,46.9007920664866,0.0147914711089379,85.9964305205741
54083,39457,-79.8762798128827,38.7746030681991,0.00707743197520769,78.6969027626921
55011,50196,-91.7542555747022,44.3795876752424,0.00482327725981908,67.4199960735479
56033,55455,-106.879027442071,44.7908988141499,0.0171768402315572,72.739992491736
1073,45610,-86.8967462125091,33.5542250689457,0.00765707291891922,80.0538475601563
1129,42811,-88.2077989532397,31.4074617913148,0.00742147075012497,88.2636046601522
2122,63684,-151.58702742913,60.2554749949769,0.111614166724749,66.1084947315314
2290,38491,-151.850857330633,65.4992367316267,1,75.0665976640147
4025,44748,-112.552602070156,34.5991834364837,0.0553700749087961,77.5919418882685
6063,47333,-120.837869393017,40.004647460294,0.017779338625764,82.5828988790406
6089,44620,-122.04136028485,40.7636847535004,0.0261708395444533,79.3133339932622
8005,63265,-104.339273757116,39.6503155652738,0.0054801650036952,77.8395831662245
20133,43195,-95.3067951886801,37.5584291409858,0.00393291350638464,83.9618947393293
20161,44437,-96.7348397210667,39.2962381065957,0.00423294457322877,88.1155410288443
21033,42537,-87.8678013424952,37.145354653495,0.00236906800318526,79.7860226253269
21097,35681,-84.331381002563,38.4417945225495,0.0021088119651911,80.0989590000414
21133,30333,-82.8554468544071,37.1211634004978,0.00230801134971031,86.6731886142853
21187,41934,-84.8280153141006,38.5196033987928,0.00241068360697037,78.4766583577897
22045,45261,-91.7302767405369,29.8963774165658,0.00422701786559445,84.4556252172556
22073,37754,-92.1549459491486,32.478258238843,0.00430529597088039,84.0417632660814
24011,52465,-75.8315956336815,38.8715233966627,0.00221895180909249,82.6775193842813
48455,34295,-95.1357300345973,31.0887672857127,0.00486753546572883,81.2761053920381
49033,50781,-111.244358946374,41.6315258685214,0.00738890736704412,81.7664864951213
51019,56316,-79.5243196382985,37.3150403964489,0.00528298347589903,85.4444155028774
51067,46870,-79.8810779186537,36.9918888716752,0.00484444229457603,84.1891204872923
51105,31086,-83.1287578807323,36.7055257457713,0.00297820820206764,84.149889796935
51143,41824,-79.3972954717328,36.8210920059308,0.00666076893403617,84.5051830203483
53071,47946,-118.478589647933,46.2295699826329,0.00882641255187496,85.092717363737
54033,43987,-80.3798316143101,39.2834523236913,0.00283427029069447,77.2224629787395
55037,48643,-88.3980449671124,45.848499359671,0.00337913389056283,72.6045415349901
55075,43425,-88.0326796479761,45.3823180864223,0.00972118355459062,80.7415201011619
1099,27257,-87.3658447559947,31.570708169964,0.00705262508080907,82.6447896968992
8027,35000,-105.367463109198,38.108706133198,0.00503512128408891,78.2474262590008
12113,58923,-87.0219369987548,30.700189610372,0.00782841198128811,84.9956429808174
42017,77568,-75.1063320181778,40.3367486672879,0.00423170276418693,81.0604023823014
46023,43109,-98.5865865275686,43.2078775376543,0.00782022449147176,87.3020294077895
47093,48701,-83.9372319669122,35.9932117876462,0.00358090224455506,86.1173376460719
47167,53669,-89.7592822464149,35.4969361640619,0.00322363980106007,84.2590926768394
48023,36373,-99.2135277790932,33.6164578933187,0.00614026688439465,81.6253174331143
48057,51078,-96.6020648736986,28.5065714138576,0.00509477693326357,80.2911103476778
48201,54457,-95.3933450456283,29.8577694873655,0.0120826825387296,71.1262787595028
48401,46173,-94.7618790441636,32.1075109501136,0.00639582267416517,80.888306730026
12083,39459,-82.0566632481022,29.2102025443189,0.011338561160358,83.1031421833
35029,27476,-107.749823196239,32.181925844797,0.0202100001369247,75.3303666272126
6093,37170,-122.540400869879,41.5934649766068,0.0431701446245947,77.5974549045112
23003,36923,-68.594919564387,46.6569111230238,0.04637589513377,84.9947658032445
12105,43162,-81.6973456245537,27.9487026879653,0.0137158077969973,82.4316850273341
20093,50506,-101.319871476273,38.0000400230019,0.00592712865711083,40.4411370311179
22107,22940,-91.34024764436,32.0015930086456,0.00436941942656773,89.0519559827077
26055,52950,-85.5605583996514,44.6686666170164,0.00333442128691341,84.6032034157969
36111,58918,-74.2583469227279,41.8879415145944,0.00789267069750901,79.1647938884393
37183,67309,-78.6504293533833,35.7900574657711,0.00583821318332671,84.9700860708564
42129,52247,-79.4668438714087,40.3106397396649,0.00704868954155878,75.0802033191356
51059,112552,-77.2768798231831,38.836783001327,0.0027344519966281,76.1521589269713
1013,32229,-86.6802881254248,31.7523311609523,0.0053012738128015,86.9885330393223
1015,41703,-85.8261384254338,33.7713797045268,0.00417144230977214,83.6922590913687
22057,51030,-90.4250278322916,29.5660253070342,0.00846686401893035,84.1941843808274
24023,45432,-79.2740343956832,39.5284480950252,0.00446223702319193,81.8674029031525
26071,33663,-88.5303067077006,46.2087089920492,0.00822899052372933,53.7211307121332
27067,52632,-95.0047058483398,45.1520645743413,0.00585943815653636,78.0641120262186
27167,51476,-96.4680697149127,46.3565631986386,0.00510273685639856,81.4284020771909
28051,20732,-90.0919941624579,33.1235098476188,0.00521039688198019,89.8847413238391
29013,41060,-94.3399802570893,38.2571716688945,0.00579533213856594,86.9389100771095
29037,61584,-94.3548323594784,38.6469453240352,0.00478216272495494,80.7324672673602
30053,35275,-115.405283094655,48.541425510652,0.024958616027414,77.9766026997983
35033,23822,-104.94447988475,36.0102343026598,0.0131676100639891,73.7878920472476
38003,53141,-98.0714998890264,46.9357442934718,0.0102804664285348,83.8299725832402
40055,40125,-99.5607569797838,34.935669560464,0.0043839810643779,84.967806902754
40117,45765,-96.6990258959066,36.3169291788926,0.00404983374643886,83.464888555615
42043,53754,-76.7793981919702,40.415233687993,0.00379743398038349,81.7009525212816
42097,42406,-76.7092265125548,40.8517929820603,0.00324753474144678,86.94351653873
45015,52506,-79.9508939194366,33.1975818038827,0.00837590156872765,86.4073200837815
45067,29874,-79.3624527634341,34.0798615151,0.00336644167338443,89.9433012488861
47009,48286,-83.9255282621979,35.6871876008106,0.00385857848496617,86.8972267224705
47129,39049,-84.649064691274,36.1349508182726,0.00355776437966354,86.7804028540264
47187,96565,-86.898504649482,35.8937986268954,0.00397539562746943,84.8714590085903
48157,89152,-95.770849258326,29.5274502878371,0.00603678123873916,75.4894450349732
48207,39850,-99.7303004962607,33.1781456034948,0.00620343375818334,85.1592315993159
48327,34464,-99.8205273592903,30.8898488289347,0.00614977353559569,79.6497496080962
49017,42614,-111.443434136637,37.8565241745693,0.0354695172540198,74.0361196091615
51093,65741,-76.7259819054077,36.8911994484526,0.00219686947475849,88.1735020927385
53021,56980,-118.89940405171,46.5347237133436,0.00859524866225708,83.1821980972449
1059,35372,-87.8437248685145,34.4417616538483,0.00440565127368955,73.6770304336928
2020,78326,-149.108261128543,61.1505385917426,0.0117467626447404,71.5076398605874
4021,49477,-111.344588597099,32.9046091163817,0.0366246288428793,79.6243784157028
5069,36747,-91.931443814759,34.2687517919128,0.006225751008432,74.0983420824799
5107,26844,-90.848240297311,34.4280771082811,0.00495564870247179,85.8522935032938
6041,93257,-122.723153469401,38.0733117944817,0.00370235532397534,74.9942698565809
6077,53274,-121.271657070602,37.9344554164849,0.0097092900186533,76.4582142828074
8001,58946,-104.337735415424,39.8741678826948,0.00805212137508643,72.4347495227904
19081,52981,-93.7342837970404,43.0818326326704,0.00389642598849059,51.8385580082763
21101,41036,-87.5730240161798,37.7959724801578,0.00317371027312654,83.4768940082657
21183,40189,-86.8489784276485,37.4780848973251,0.00405909108649808,85.6012311184853
21221,44083,-87.873376963977,36.8063331054664,0.00327545109791688,82.7034821645717
22059,37310,-92.1603344751131,31.6764995285788,0.00451575504517701,84.0574590315207
23023,53298,-69.8544532655046,43.9595935247722,0.00202617940064827,75.8277585525631
26029,46554,-85.1250507302344,45.3018097044611,0.00309726062633844,79.3545050596196
8117,67983,-106.116036140784,39.6339765053124,0.00421380008296263,45.8583356109688
12007,41606,-82.1687646256553,29.9499219316235,0.00204937222675731,80.5335559006215
13031,36032,-81.7430280913888,32.3967212534323,0.00469281375063816,86.5041403924277
13113,79066,-84.4941570951495,33.4139064053796,0.00135788136017504,82.0666037801868
13151,60424,-84.1541788521057,33.4529597346784,0.00222438573034133,80.9581661606122
13191,42988,-81.4084739872593,31.4966185317266,0.00327388944896847,74.6780299051017
17189,53202,-89.4104886289414,38.3521813340135,0.00383780603461787,84.886896657636
18145,53584,-85.791687109655,39.5235956945658,0.00280915871778776,82.8676849823859
36113,56798,-73.8460697868891,43.5608247572647,0.00633300729421421,86.3506680027838
37031,48457,-76.6580702834097,34.8360165663846,0.00384096210997054,84.4857039328269
37113,39133,-83.4220080093661,35.150422667772,0.00353813137616345,77.2860078444022
38035,48676,-97.4567334502028,47.9217494270593,0.00977577620964356,81.5896818988062
39123,53914,-83.1400120703486,41.5378229348616,0.00182526401132123,74.1516581305557
40101,39984,-95.3792908470469,35.6160466369866,0.00571892886421945,74.2060708915355
27069,52326,-96.7827529734092,48.7765018407673,0.00749309276567248,82.3849450794158
27107,50377,-96.4552679591077,47.326496918263,0.00595468225736062,81.6795514365812
27145,56336,-94.6126660598113,45.5522087258142,0.0094448436630524,72.5687701744936
28049,37324,-90.4429199107733,32.2666184211582,0.00598018066419249,82.6332859749779
29171,36346,-93.0161243575752,40.4790302598346,0.00353505457654399,80.6925740643257
30075,46346,-105.630365396489,45.3947354091245,0.0224099998371567,76.0922001036629
32011,60250,-116.267815355681,39.9803745958973,0.0284424707552663,72.3423839967964
34033,61831,-75.3489497527473,39.5873762460737,0.00237173398731511,81.1257482364106
2220,70376,-135.308558428077,57.2361402709632,0.0217360540220207,71.0874313475729
2261,78810,-144.47370111473,61.5541752584656,0.238223335738894,68.3102815498837
4011,51628,-109.239861961292,33.2139813234561,0.0125940810341842,74.399658533109
4023,40140,-110.84664608062,31.526111280948,0.00844053628742957,67.4101937327959
5005,35396,-92.3369180446933,36.2870216091286,0.00399561682280142,84.8966327545863
5009,39251,-93.0915387909468,36.3084953264215,0.00409943459183153,82.4278831967138
5043,32819,-91.7200031217317,33.5893901228944,0.005693848601709,75.2772244984726
5049,37066,-91.8182601938813,36.3817542845512,0.00422368685614889,81.3430185471517
5053,46171,-92.4236091970256,34.2899319745638,0.00431163366485917,84.0821270026068
5077,28393,-90.7821306292049,34.7807127099568,0.00421916905692808,85.1589955207676
1017,34177,-85.3920010265521,32.9142719576039,0.00411023052267668,83.8561835355832
1021,41627,-86.7188495509381,32.8478157990043,0.00477504368704027,77.7561076532882
1027,35327,-85.860705430155,33.2689690813055,0.00412762919500945,71.7354617652093
1029,38056,-85.5189187772556,33.6743810193654,0.00382355452972144,81.0428116248807
1037,31212,-86.2476185189783,32.9362129848441,0.00454131165986108,84.1079954996012
1039,36444,-86.4512427650376,31.2483410375602,0.0071154541459872,86.9332805638945
1061,36024,-85.8390924558722,31.0951794883142,0.00394655391713166,85.0264241045385
1075,35450,-88.0969739992323,33.7789159687145,0.00412723769708463,82.33121532436
1093,32299,-87.8870339117684,34.1365226541643,0.00506483092109638,82.9505631611813
1103,45751,-86.8528894169221,34.4534851819271,0.0040806945340419,80.2486754479585
1133,33194,-87.3736575599635,34.1492022622617,0.00430638340803255,84.2939456348422
2070,54173,-158.231811259755,59.7939043356588,0.130521907619021,75.2849753207373
2110,85746,-134.173170148275,58.4553428421751,0.0190514586439407,81.2856298444643
2150,70887,-153.789392727044,57.6629370373076,0.0473669915149933,76.5071347785809
8021,36652,-106.191471249944,37.2008317792332,0.00878950106034833,79.1014795806287
8039,84963,-104.13550494374,39.2864430470771,0.0125928680486846,75.929898022154
8073,39005,-103.514595417577,38.9869825923911,0.0175982608482861,31.4582905287891
8083,43553,-108.596928615259,37.3384514772271,0.0138917393987238,81.7907282688541
8101,41286,-104.51264091169,38.1733274725336,0.0163284115033884,82.0510971962157
8121,45541,-103.201644269219,39.9703482641475,0.0171707754075015,85.5637931490465
8125,43105,-102.42427521549,40.0022277545747,0.0161160022332336,82.825347169356
9005,72061,-73.2454055977696,41.7922375740459,0.00642315460028633,81.2979126740738
9013,79626,-72.3365346431374,41.8548524174672,0.0028365782955388,83.9536324951435
5101,34536,-93.2178960453197,35.9199180882246,0.00560575770078256,80.4825364869597
5105,42346,-92.931677763719,34.9474498893761,0.00381844837755836,70.9776612996954
5115,39810,-93.0342081196148,35.4473856697835,0.00565756029534376,80.9041583315922
5129,33083,-92.6995343896501,35.9108765747568,0.00455288059622242,80.1720594269272
5135,30691,-91.480008051588,36.1609191306956,0.00412918241172239,81.4783636017106
6013,80185,-121.927877369357,37.9192654889612,0.00517691318876373,69.4304444581627
6021,39349,-122.39184285993,39.5983256161254,0.00902520689946262,83.969597863066
6025,41079,-115.365372076327,33.0397486864324,0.0305363295976677,73.437608378102
6061,73948,-120.718931361116,39.0638825526312,0.010223972948691,80.5561086056713
6031,46481,-119.815914042856,36.0750651514609,0.00947576380284564,78.9333128227142
6035,51555,-120.5932157306,40.6727095501467,0.0321126831186631,75.6834389653103
6109,50306,-119.954938136325,38.0276403953639,0.0154810502605275,79.2288770539266
6075,81294,-122.44288855552,37.7561226500898,0.000335180542662726,67.1673840893364
8003,32395,-105.788438293006,37.5728681226176,0.00492267465706117,75.4961081881422
8015,51092,-106.193842768529,38.7467351546874,0.00690936420173694,77.963737976708
13063,40938,-84.357640173376,33.5418362979054,0.000983778866159375,72.6108319742346
13069,33965,-82.8491195201499,31.5492755878049,0.00410619214202523,79.295163328075
13083,46434,-85.5045368603936,34.8544643523265,0.00118605262400586,81.218941719824
13093,28696,-83.7987749116542,32.1571957858327,0.00270690648825535,77.3563010590207
13111,37049,-84.3196676254436,34.8640760624574,0.00267135260789701,83.4729658389995
13117,88816,-84.1250625291109,34.2255132945991,0.00168334849188285,82.9200932496315
12035,47866,-81.3135189211235,29.4613684431708,0.00346032288551688,86.8746589557942
12059,35020,-85.8140741269811,30.8679299162626,0.00333415983015313,82.2047579425387
12087,57290,-81.1114485344546,25.3147996501406,0.00939295052003743,72.5019269215471
12109,66194,-81.4405599677787,29.9014523629815,0.00459181498581978,84.7792480097342
12111,43459,-80.4720041529496,27.3772261201997,0.0041717295310548,81.3740482184103
12115,51766,-82.331373736188,27.1844078530267,0.00413121613527119,84.1117160650337
13003,30933,-82.8800378503226,31.2971836579006,0.00235100364298326,78.8377006687963
